Code Etb,Etablissement,Code Fil,Filiere,Min1,Min2,Min3
U23,UNIV. RELIZANE,F01LPL01,MANAGEMENT DES SYSTEMES D INFORMATIONS DE SANTE,12.00,,
U23,UNIV. RELIZANE,F02LAL01,NEGOCIATION ET TECHNOLOGIE FINANCIERE,10.00,,
U23,UNIV. RELIZANE,F03LPL01,COMMUNICATION MARKETING ET GESTION DE LA RELATION CLIENT,10.00,,
U23,UNIV. RELIZANE,F04LAL01,TRADING ET LES MARCHES FINANCIERS,10.00,,
U23,UNIV. RELIZANE,G01LAL02,SCIENCES POLITIQUES,10.00,10.00,10.02
U23,UNIV. RELIZANE,G02LAL01,DROIT,10.00,10.39,11.16
U23,UNIV. RELIZANE,H01LAL01,LANGUE FRANCAISE,11.00,11.00,11.05
U23,UNIV. RELIZANE,H06LAL01,LANGUE ANGLAISE,11.99,12.85,13.75
U23,UNIV. RELIZANE,I10LAL01,SOCIOLOGIE DE LOISIR ET DU VOYAGE,10.02,,
U23,UNIV. RELIZANE,I17LAL01,SCIENCES HUMAINES,10.00,10.00,
U23,UNIV. RELIZANE,I19LAL01,SCIENCES SOCIALES,10.00,10.00,
U23,UNIV. RELIZANE,I20LAL02,SCIENCES ISLAMIQUES,10.00,10.00,
U23,UNIV. RELIZANE,L00LAL01,LANGUE ET LITTERATURE ARABES,10.19,10.90,
B35,UNIVERSITE D ADRAR (ECOLE NORMALE SUPERIEURE DE BECHAR),L00PPL01,ARABE (P.E.P) -- pour bacheliers ADRAR,13.00,13.26,
B35,UNIVERSITE D ADRAR (ECOLE NORMALE SUPERIEURE DE BECHAR),L00PPL01,ARABE (P.E.P) -- pour bacheliers TIMIMOUN,13.07,13.35,
B35,UNIVERSITE D ADRAR (ECOLE NORMALE SUPERIEURE DE BECHAR),L00PPL01,ARABE (P.E.P) -- pour bacheliers BORDJ BADJI MOKHTAR,--,--,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers CHLEF,15.15,15.98,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers TISSEMSILT,15.14,16.14,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers AIN-DEFLA,15.10,15.88,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers CHLEF,14.69,15.39,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers TISSEMSILT,15.11,16.28,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers CHLEF,15.88,16.69,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers AIN- TEMOUCHENT,14.34,15.02,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers RELIZANE,15.55,16.26,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers CHLEF,15.37,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers TISSEMSILT,15.68,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers AIN- DEFLA,15.47,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers RELIZANE,15.53,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers CHLEF,16.04,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers MOSTAGANEM,15.50,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers TIPAZA,14.92,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers AIN-DEFLA,16.18,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers CHLEF,14.11,14.11,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers TISSEMSILT,14.17,14.21,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers CHLEF,13.40,13.95,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers TISSEMSILT,13.63,14.25,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers CHLEF,14.69,15.51,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers MOSTAGANEM,14.02,14.05,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers TISSEMSILT,15.28,15.97,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers CHLEF,15.86,16.38,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers TISSEMSILT,16.79,17.52,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers AIN- TEMOUCHENT,14.55,14.62,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers RELIZANE,15.81,16.75,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers CHLEF,14.21,14.82,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers TISSEMSILT,14.54,15.28,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers AIN-DEFLA,14.15,14.85,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers RELIZANE,14.10,14.83,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers CHLEF,14.74,15.44,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers SAIDA,14.17,14.31,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers SIDIBEL- ABBES,--,14.28,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers MOSTAGANEM,14.59,15.31,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers MASCARA,--,15.66,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers TISSEMSILT,16.24,16.32,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers NAAMA,14.07,14.12,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers RELIZANE,14.98,15.70,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers ADRAR,13.17,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers CHLEF,15.00,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers BECHAR,13.12,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers BLIDA,12.41,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers TLEMCEN,14.49,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers SAIDA,14.15,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers SIDIBEL-ABBES,15.32,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers MOSTAGANEM,14.42,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers MASCARA,15.27,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers ORAN,13.32,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers EL BAYADH,14.73,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers AIN-DEFLA,14.57,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers NAAMA,14.26,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers AIN-TEMOUCHENT,14.25,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers RELIZANE,14.99,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers BENI ABBES,12.71,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PPL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers CHLEF,14.65,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PPL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers AIN-TEMOUCHENT,14.15,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PPL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers RELIZANE,14.89,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers ADRAR,13.83,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers CHLEF,15.63,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers BECHAR,--,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers BLIDA,13.62,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers TLEMCEN,14.84,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers SAIDA,14.68,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers SIDIBEL-ABBES,15.63,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers MOSTAGANEM,15.56,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers MASCARA,15.92,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers ORAN,13.13,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers EL BAYADH,15.81,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers AIN-DEFLA,15.29,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers NAAMA,15.42,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers AIN-TEMOUCHENT,15.07,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers RELIZANE,16.00,,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers CHLEF,14.00,14.58,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),L00PPL01,ARABE (P.E.P) -- pour bacheliers CHLEF,13.20,13.90,
B05,ANNEXE CHLEF (ECOLE NORMALE SUPERIEURE DE MOSTAGANEM),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers CHLEF,14.68,15.36,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers LAGHOUAT,14.47,15.06,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers TIARET,15.14,--,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers DJELFA,14.37,15.07,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers LAGHOUAT,15.61,16.52,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers DJELFA,15.19,15.91,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers LAGHOUAT,15.25,--,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers BEJAIA,--,--,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers BISKRA,14.69,15.38,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers TIARET,--,--,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers DJELFA,16.03,--,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers MASCARA,15.05,--,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers OUARGLA,--,15.03,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers TISSEMSILT,--,--,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers EL OUED,14.83,15.61,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers GHARDAIA,15.19,16.09,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers OULED DJELLAL,15.06,--,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers IN SALAH,--,--,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers EL MGHAIER,14.01,15.90,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers EL MENIAA,16.06,16.12,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers LAGHOUAT,14.02,14.70,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers TIARET,14.86,15.64,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers DJELFA,14.05,14.75,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers LAGHOUAT,14.96,15.69,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers DJELFA,15.22,16.00,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers MEDEA,15.73,16.52,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers GHARDAIA,15.61,16.21,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers EL MENIAA,--,15.88,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers LAGHOUAT,14.81,,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers TIARET,15.42,,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers EL BAYADH,14.03,,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers LAGHOUAT,15.78,,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers TIARET,15.45,,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers DJELFA,15.95,,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers MEDEA,16.06,,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers EL BAYADH,15.55,,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers GHARDAIA,15.48,,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers EL MENIAA,15.70,,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers LAGHOUAT,--,14.38,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers LAGHOUAT,13.16,13.73,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers GHARDAIA,13.24,13.23,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers EL MENIAA,--,--,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers LAGHOUAT,14.15,14.24,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers TIARET,14.78,15.10,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers DJELFA,14.99,15.61,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers MEDEA,14.58,14.93,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers LAGHOUAT,14.13,14.48,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers TIARET,15.65,16.63,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers GHARDAIA,14.31,14.77,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers EL MENIAA,--,--,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers LAGHOUAT,13.85,14.60,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers TIARET,15.04,15.99,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers DJELFA,14.67,15.42,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers MEDEA,14.25,14.89,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers LAGHOUAT,15.21,15.83,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers TIARET,16.40,17.33,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers DJELFA,16.27,17.09,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers MEDEA,15.35,16.15,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers LAGHOUAT,14.02,14.52,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers TIARET,14.62,15.22,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers MSILA,14.25,14.63,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers EL BAYADH,--,14.60,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers LAGHOUAT,14.41,15.03,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers TIARET,15.32,16.61,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers DJELFA,16.05,15.51,
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers MSILA,14.48,14.91,
