Code Etb,Etablissement,Code Fil,Filiere,Min1,Min2,Min3
U04,ECOLE NORMALE SUPERIEURE D ORAN,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers TISSEMSILT,17.06,--,
U04,ECOLE NORMALE SUPERIEURE D ORAN,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers AIN- TEMOUCHENT,16.81,--,
U04,ECOLE NORMALE SUPERIEURE D ORAN,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers RELIZANE,17.72,--,
U04,ECOLE NORMALE SUPERIEURE D ORAN,L00PPL01,ARABE (P.E.P) -- pour bacheliers TLEMCEN,14.82,15.44,
U04,ECOLE NORMALE SUPERIEURE D ORAN,L00PPL01,ARABE (P.E.P) -- pour bacheliers SAIDA,14.12,--,
U04,ECOLE NORMALE SUPERIEURE D ORAN,L00PPL01,ARABE (P.E.P) -- pour bacheliers SIDIBEL-ABBES,14.38,15.13,
U04,ECOLE NORMALE SUPERIEURE D ORAN,L00PPL01,ARABE (P.E.P) -- pour bacheliers ORAN,14.70,15.44,
U04,ECOLE NORMALE SUPERIEURE D ORAN,L00PPL01,ARABE (P.E.P) -- pour bacheliers AIN-TEMOUCHENT,14.90,16.74,
R27,INFSSF TLEMCEN,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers ADRAR,14.12,--,
R27,INFSSF TLEMCEN,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers CHLEF,15.82,--,
R27,INFSSF TLEMCEN,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers BECHAR,13.60,--,
R27,INFSSF TLEMCEN,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers TLEMCEN,15.82,--,
R27,INFSSF TLEMCEN,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers TIARET,15.42,16.23,
R27,INFSSF TLEMCEN,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers SAIDA,14.60,--,
R27,INFSSF TLEMCEN,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers SIDIBEL-ABBES,15.45,--,
R27,INFSSF TLEMCEN,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers MOSTAGANEM,14.88,--,
R27,INFSSF TLEMCEN,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers MASCARA,15.81,17.07,
R27,INFSSF TLEMCEN,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers ORAN,15.35,16.17,
R27,INFSSF TLEMCEN,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers EL BAYADH,14.42,--,
R27,INFSSF TLEMCEN,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers TINDOUF,11.34,13.24,
R27,INFSSF TLEMCEN,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers TISSEMSILT,14.92,--,
R27,INFSSF TLEMCEN,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers NAAMA,14.62,15.45,
R27,INFSSF TLEMCEN,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers AIN-TEMOUCHENT,15.73,--,
R27,INFSSF TLEMCEN,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers RELIZANE,15.59,--,
R27,INFSSF TLEMCEN,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers TIMIMOUN,13.00,--,
R27,INFSSF TLEMCEN,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers BORDJ BADJI MOKHTAR,--,--,
R27,INFSSF TLEMCEN,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers BENI ABBES,13.19,14.43,
R26,INFSSF TIZI OUZOU,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers LAGHOUAT,14.27,--,
R26,INFSSF TIZI OUZOU,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers BEJAIA,14.55,--,
R26,INFSSF TIZI OUZOU,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers BLIDA,15.40,--,
R26,INFSSF TIZI OUZOU,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers BOUIRA,15.26,16.40,
R26,INFSSF TIZI OUZOU,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers TAMANRASSET,11.03,--,
R26,INFSSF TIZI OUZOU,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers TIZI-OUZOU,15.02,15.87,
R26,INFSSF TIZI OUZOU,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers ALGER,15.38,16.89,
R26,INFSSF TIZI OUZOU,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers DJELFA,14.79,--,
R26,INFSSF TIZI OUZOU,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers MEDEA,15.17,16.14,
R26,INFSSF TIZI OUZOU,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers MSILA,15.22,--,
R26,INFSSF TIZI OUZOU,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers BOUMERDES,15.40,16.44,
R26,INFSSF TIZI OUZOU,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers TIPAZA,15.20,--,
R26,INFSSF TIZI OUZOU,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers AIN-DEFLA,15.63,--,
R26,INFSSF TIZI OUZOU,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers GHARDAIA,14.74,--,
R26,INFSSF TIZI OUZOU,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers IN SALAH,11.01,--,
R26,INFSSF TIZI OUZOU,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers IN GUEZZAM,10.44,--,
R26,INFSSF TIZI OUZOU,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers EL MGHAIER,12.59,--,
R26,INFSSF TIZI OUZOU,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers EL MENIAA,12.40,--,
R25,INFSSF ANNABA,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers OUM-EL-BOUAGHI,15.63,--,
R25,INFSSF ANNABA,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers BATNA,15.87,16.75,
R25,INFSSF ANNABA,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers BISKRA,15.08,--,
R25,INFSSF ANNABA,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers TEBESSA,15.38,--,
R25,INFSSF ANNABA,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers JIJEL,15.43,--,
R25,INFSSF ANNABA,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers SETIF,15.83,--,
R25,INFSSF ANNABA,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers SKIKDA,15.42,--,
R25,INFSSF ANNABA,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers ANNABA,15.65,--,
R25,INFSSF ANNABA,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers GUELMA,15.83,--,
R25,INFSSF ANNABA,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers CONSTANTINE,15.58,16.77,
R25,INFSSF ANNABA,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers OUARGLA,13.84,--,
R25,INFSSF ANNABA,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers ILLIZI,10.83,11.64,
R25,INFSSF ANNABA,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers B.B.ARRERIDJ,15.31,--,
R25,INFSSF ANNABA,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers ELTARF,15.57,17.05,
R25,INFSSF ANNABA,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers EL OUED,15.28,--,
R25,INFSSF ANNABA,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers KHENCHLA,15.58,--,
R25,INFSSF ANNABA,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers SOUK-AHRAS,15.66,--,
R25,INFSSF ANNABA,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers MILA,15.75,--,
R25,INFSSF ANNABA,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers OULED DJELLAL,13.38,--,
R25,INFSSF ANNABA,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers TOUGGOURT,14.87,--,
R25,INFSSF ANNABA,W01SANTE,SAGE FEMME DE SANTE PUBLIQUE (DEDIEE AUX BACHELIERES) -- pour bacheliers DJANET,10.21,--,
R01,INFSPM ADRAR,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers ADRAR,13.26,--,
R01,INFSPM ADRAR,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers TAMANRASSET,10.26,10.90,
R01,INFSPM ADRAR,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers TIMIMOUN,12.73,13.68,
R01,INFSPM ADRAR,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers BORDJ BADJI MOKHTAR,10.49,--,
R01,INFSPM ADRAR,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers IN SALAH,10.12,10.98,
R01,INFSPM ADRAR,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers IN GUEZZAM,--,--,
R01,INFSPM ADRAR,X04SANTE,KINESITHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliers ADRAR,13.85,--,
R01,INFSPM ADRAR,X04SANTE,KINESITHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliers TAMANRASSET,13.11,--,
R01,INFSPM ADRAR,X04SANTE,KINESITHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliers TIMIMOUN,14.21,--,
R01,INFSPM ADRAR,X04SANTE,KINESITHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliers IN SALAH,11.22,--,
R01,INFSPM ADRAR,X04SANTE,KINESITHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliers IN GUEZZAM,--,--,
R01,INFSPM ADRAR,X09SANTE,MANIPULATEURS EN IMAGERIE MEDICALE DE SANTE PUBLIQUE -- pour bacheliers ADRAR,14.09,15.02,
R01,INFSPM ADRAR,X09SANTE,MANIPULATEURS EN IMAGERIE MEDICALE DE SANTE PUBLIQUE -- pour bacheliers TAMANRASSET,11.95,--,
R01,INFSPM ADRAR,X09SANTE,MANIPULATEURS EN IMAGERIE MEDICALE DE SANTE PUBLIQUE -- pour bacheliers TIMIMOUN,13.59,--,
R01,INFSPM ADRAR,X09SANTE,MANIPULATEURS EN IMAGERIE MEDICALE DE SANTE PUBLIQUE -- pour bacheliers BORDJ BADJI MOKHTAR,12.89,--,
R01,INFSPM ADRAR,X09SANTE,MANIPULATEURS EN IMAGERIE MEDICALE DE SANTE PUBLIQUE -- pour bacheliers IN SALAH,10.82,13.62,
R01,INFSPM ADRAR,X09SANTE,MANIPULATEURS EN IMAGERIE MEDICALE DE SANTE PUBLIQUE -- pour bacheliers IN GUEZZAM,--,--,
R01,INFSPM ADRAR,X10SANTE,LABORANTINS DE SANTE PUBLIQUE -- pour bacheliers ADRAR,14.62,--,
R01,INFSPM ADRAR,X10SANTE,LABORANTINS DE SANTE PUBLIQUE -- pour bacheliers TAMANRASSET,11.96,--,
R01,INFSPM ADRAR,X10SANTE,LABORANTINS DE SANTE PUBLIQUE -- pour bacheliers TIMIMOUN,13.95,--,
R01,INFSPM ADRAR,X10SANTE,LABORANTINS DE SANTE PUBLIQUE -- pour bacheliers BORDJ BADJI MOKHTAR,10.07,--,
R01,INFSPM ADRAR,X10SANTE,LABORANTINS DE SANTE PUBLIQUE -- pour bacheliers IN SALAH,11.68,14.54,
R01,INFSPM ADRAR,X10SANTE,LABORANTINS DE SANTE PUBLIQUE -- pour bacheliers IN GUEZZAM,--,--,
R01,INFSPM ADRAR,X11SANTE,PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE -- pour bacheliers ADRAR,13.75,--,
R01,INFSPM ADRAR,X11SANTE,PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE -- pour bacheliers TAMANRASSET,11.86,--,
R01,INFSPM ADRAR,X11SANTE,PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE -- pour bacheliers TINDOUF,12.73,--,
R01,INFSPM ADRAR,X11SANTE,PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE -- pour bacheliers TIMIMOUN,13.56,--,
R01,INFSPM ADRAR,X11SANTE,PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE -- pour bacheliers BENI ABBES,13.07,--,
R01,INFSPM ADRAR,X11SANTE,PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE -- pour bacheliers IN SALAH,12.53,12.02,
R01,INFSPM ADRAR,X11SANTE,PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE -- pour bacheliers IN GUEZZAM,--,--,
R01,INFSPM ADRAR,X13SANTE,ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pour bacheliers ADRAR,14.31,14.58,15.81
R01,INFSPM ADRAR,X13SANTE,ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pour bacheliers TAMANRASSET,11.97,12.21,12.99
R01,INFSPM ADRAR,X13SANTE,ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pour bacheliers TIMIMOUN,--,13.77,14.45
R01,INFSPM ADRAR,X13SANTE,ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pour bacheliers BORDJ BADJI MOKHTAR,--,10.31,10.18
R01,INFSPM ADRAR,X13SANTE,ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pour bacheliers IN SALAH,--,12.30,--
R01,INFSPM ADRAR,X13SANTE,ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pour bacheliers IN GUEZZAM,--,11.28,--
R04,INFSPM BATNA,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers OUM- EL-BOUAGHI,15.08,--,
R04,INFSPM BATNA,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers BATNA,15.47,16.25,
R04,INFSPM BATNA,X04SANTE,KINESITHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliers OUM-EL-BOUAGHI,16.20,--,
R04,INFSPM BATNA,X04SANTE,KINESITHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliers BATNA,16.47,--,
R04,INFSPM BATNA,X04SANTE,KINESITHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliers TEBESSA,15.59,--,
R04,INFSPM BATNA,X04SANTE,KINESITHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliers MSILA,16.08,--,
R04,INFSPM BATNA,X04SANTE,KINESITHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliers KHENCHLA,16.13,--,
R04,INFSPM BATNA,X06SANTE,ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliers OUM-EL-BOUAGHI,15.52,--,
R04,INFSPM BATNA,X06SANTE,ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliers BATNA,15.55,--,
R04,INFSPM BATNA,X06SANTE,ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliers BISKRA,14.53,--,
R04,INFSPM BATNA,X06SANTE,ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliers TEBESSA,14.73,--,
R04,INFSPM BATNA,X06SANTE,ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliers MSILA,15.03,--,
R04,INFSPM BATNA,X06SANTE,ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliers OUARGLA,12.21,12.84,
R04,INFSPM BATNA,X06SANTE,ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliers EL OUED,14.26,--,
R04,INFSPM BATNA,X06SANTE,ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliers KHENCHLA,14.92,--,
R04,INFSPM BATNA,X06SANTE,ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliers SOUK-AHRAS,14.76,--,
R04,INFSPM BATNA,X06SANTE,ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliers TOUGGOURT,14.07,--,
R04,INFSPM BATNA,X06SANTE,ERGOTHERAPEUTES DE SANTE PUBLIQUE -- pour bacheliers DJANET,--,--,
R04,INFSPM BATNA,X09SANTE,MANIPULATEURS EN IMAGERIE MEDICALE DE SANTE PUBLIQUE -- pour bacheliers OUM-EL-BOUAGHI,15.66,16.53,
R04,INFSPM BATNA,X09SANTE,MANIPULATEURS EN IMAGERIE MEDICALE DE SANTE PUBLIQUE -- pour bacheliers BATNA,15.89,--,
R04,INFSPM BATNA,X10SANTE,LABORANTINS DE SANTE PUBLIQUE -- pour bacheliers OUM- EL-BOUAGHI,15.75,--,
R04,INFSPM BATNA,X10SANTE,LABORANTINS DE SANTE PUBLIQUE -- pour bacheliers BATNA,15.88,16.78,
R04,INFSPM BATNA,X11SANTE,PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE -- pour bacheliers OUM-EL-BOUAGHI,15.62,--,
R04,INFSPM BATNA,X11SANTE,PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE -- pour bacheliers BATNA,15.83,--,
R04,INFSPM BATNA,X11SANTE,PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE -- pour bacheliers TEBESSA,15.01,--,
R04,INFSPM BATNA,X11SANTE,PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE -- pour bacheliers KHENCHLA,15.22,--,
R04,INFSPM BATNA,X11SANTE,PREPARATEURS EN PHARMACIE DE SANTE PUBLIQUE -- pour bacheliers EL MGHAIER,13.43,--,
R04,INFSPM BATNA,X12SANTE,HYGIENISTES DE SANTE PUBLIQUE -- pour bacheliers OUM- EL-BOUAGHI,15.45,--,
R04,INFSPM BATNA,X12SANTE,HYGIENISTES DE SANTE PUBLIQUE -- pour bacheliers BATNA,15.65,--,
R04,INFSPM BATNA,X12SANTE,HYGIENISTES DE SANTE PUBLIQUE -- pour bacheliers JIJEL,15.09,--,
R04,INFSPM BATNA,X12SANTE,HYGIENISTES DE SANTE PUBLIQUE -- pour bacheliers SETIF,15.35,--,
R04,INFSPM BATNA,X12SANTE,HYGIENISTES DE SANTE PUBLIQUE -- pour bacheliers GUELMA,15.24,--,
R04,INFSPM BATNA,X12SANTE,HYGIENISTES DE SANTE PUBLIQUE -- pour bacheliers CONSTANTINE,15.20,--,
R04,INFSPM BATNA,X12SANTE,HYGIENISTES DE SANTE PUBLIQUE -- pour bacheliers MILA,15.62,--,
R04,INFSPM BATNA,X13SANTE,ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pour bacheliers OUM-EL-BOUAGHI,15.05,15.63,--
R04,INFSPM BATNA,X13SANTE,ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pour bacheliers BATNA,15.32,16.99,--
R04,INFSPM BATNA,X13SANTE,ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pour bacheliers MILA,14.88,--,--
R04,INFSPM BATNA,X13SANTE,ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pour bacheliers EL MGHAIER,13.47,14.12,15.52
R06,INFSPM BEJAIA,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers BEJAIA,13.84,14.92,
R06,INFSPM BEJAIA,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers TIZI- OUZOU,13.98,--,
R06,INFSPM BEJAIA,X10SANTE,LABORANTINS DE SANTE PUBLIQUE -- pour bacheliers BEJAIA,15.09,15.83,
R06,INFSPM BEJAIA,X10SANTE,LABORANTINS DE SANTE PUBLIQUE -- pour bacheliers BOUIRA,15.38,--,
R06,INFSPM BEJAIA,X10SANTE,LABORANTINS DE SANTE PUBLIQUE -- pour bacheliers TIZI- OUZOU,14.35,--,
R06,INFSPM BEJAIA,X10SANTE,LABORANTINS DE SANTE PUBLIQUE -- pour bacheliers BOUMERDES,14.88,--,
R06,INFSPM BEJAIA,X13SANTE,ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pour bacheliers BEJAIA,14.59,15.44,--
R06,INFSPM BEJAIA,X13SANTE,ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pour bacheliers BOUIRA,14.62,15.61,16.21
R06,INFSPM BEJAIA,X13SANTE,ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pour bacheliers JIJEL,14.95,15.60,--
R06,INFSPM BEJAIA,X13SANTE,ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pour bacheliers SETIF,14.88,15.92,--
R06,INFSPM BEJAIA,X13SANTE,ASSISTANTS MEDICAUX DE SANTE PUBLIQUE -- pour bacheliers B.B.ARRERIDJ,15.10,--,--
R06,INFSPM BEJAIA,X14SANTE,ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pour bacheliers BEJAIA,13.67,14.35,15.57
R06,INFSPM BEJAIA,X14SANTE,ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pour bacheliers BOUIRA,14.51,--,--
R06,INFSPM BEJAIA,X14SANTE,ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pour bacheliers JIJEL,14.94,16.06,--
R06,INFSPM BEJAIA,X14SANTE,ASSISTANTS SOCIAUX DE SANTE PUBLIQUE -- pour bacheliers SETIF,14.62,--,--
R07,INFSPM BISKRA,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers BISKRA,14.37,15.19,
R07,INFSPM BISKRA,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers OULED DJELLAL,13.11,14.09,
R07,INFSPM BISKRA,X01SANTE,INFIRMIERS DE SANTE PUBLIQUE -- pour bacheliers EL MGHAIER,12.57,13.23,
R07,INFSPM BISKRA,X02SANTE,DIETETICIENS DE SANTE PUBLIQUE -- pour bacheliers BATNA,15.70,--,
R07,INFSPM BISKRA,X02SANTE,DIETETICIENS DE SANTE PUBLIQUE -- pour bacheliers BISKRA,15.07,--,
R07,INFSPM BISKRA,X02SANTE,DIETETICIENS DE SANTE PUBLIQUE -- pour bacheliers TAMANRASSET,12.00,--,
R07,INFSPM BISKRA,X02SANTE,DIETETICIENS DE SANTE PUBLIQUE -- pour bacheliers TEBESSA,14.85,--,
R07,INFSPM BISKRA,X02SANTE,DIETETICIENS DE SANTE PUBLIQUE -- pour bacheliers OUARGLA,12.28,--,
R07,INFSPM BISKRA,X02SANTE,DIETETICIENS DE SANTE PUBLIQUE -- pour bacheliers ILLIZI,--,--,
R07,INFSPM BISKRA,X02SANTE,DIETETICIENS DE SANTE PUBLIQUE -- pour bacheliers EL OUED,15.12,--,
R07,INFSPM BISKRA,X02SANTE,DIETETICIENS DE SANTE PUBLIQUE -- pour bacheliers KHENCHLA,15.45,--,
R07,INFSPM BISKRA,X02SANTE,DIETETICIENS DE SANTE PUBLIQUE -- pour bacheliers GHARDAIA,15.15,--,
R07,INFSPM BISKRA,X02SANTE,DIETETICIENS DE SANTE PUBLIQUE -- pour bacheliers OULED DJELLAL,14.45,--,
R07,INFSPM BISKRA,X02SANTE,DIETETICIENS DE SANTE PUBLIQUE -- pour bacheliers IN SALAH,11.55,--,
R07,INFSPM BISKRA,X02SANTE,DIETETICIENS DE SANTE PUBLIQUE -- pour bacheliers IN GUEZZAM,--,--,
R07,INFSPM BISKRA,X02SANTE,DIETETICIENS DE SANTE PUBLIQUE -- pour bacheliers TOUGGOURT,14.45,--,
R07,INFSPM BISKRA,X02SANTE,DIETETICIENS DE SANTE PUBLIQUE -- pour bacheliers DJANET,10.36,--,
R07,INFSPM BISKRA,X02SANTE,DIETETICIENS DE SANTE PUBLIQUE -- pour bacheliers EL MGHAIER,13.45,--,
R07,INFSPM BISKRA,X02SANTE,DIETETICIENS DE SANTE PUBLIQUE -- pour bacheliers EL MENIAA,13.05,--,
R07,INFSPM BISKRA,X03SANTE,PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pour bacheliers OUM-EL-BOUAGHI,15.17,--,
R07,INFSPM BISKRA,X03SANTE,PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pour bacheliers BISKRA,15.15,--,
R07,INFSPM BISKRA,X03SANTE,PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pour bacheliers TEBESSA,15.30,--,
R07,INFSPM BISKRA,X03SANTE,PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pour bacheliers SETIF,15.75,--,
R07,INFSPM BISKRA,X03SANTE,PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pour bacheliers GUELMA,15.12,--,
R07,INFSPM BISKRA,X03SANTE,PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pour bacheliers CONSTANTINE,14.80,--,
R07,INFSPM BISKRA,X03SANTE,PROTHESISTES DENTAIRES DE SANTE PUBLIQUE -- pour bacheliers OUARGLA,13.41,--,
